Forum.id|Person.id|joinDate
77309411502|3298534883405|2012-04-17T05:48:36.813+0000
77309411503|3298534883350|2012-06-18T21:54:39.923+0000
77309411503|15393162788888|2012-10-04T10:26:34.131+0000
77309411503|3298534883405|2011-12-05T23:56:22.645+0000
128849019056|13194139533342|2012-09-03T23:06:22.169+0000
85899346097|12094627905543|2012-02-02T20:36:12.200+0000
85899346097|2199023255611|2011-11-26T13:55:09.429+0000
85899346097|10995116277851|2012-01-02T01:07:32.747+0000
120259084466|7696581394474|2012-07-15T16:12:20.886+0000
120259084466|2199023255628|2012-06-30T03:35:27.759+0000
120259084466|16492674416738|2012-10-14T05:55:53.923+0000
120259084467|7696581394474|2012-08-18T22:12:17.999+0000
120259084467|2199023255628|2012-07-22T01:00:20.218+0000
187|7696581394474|2011-06-10T13:38:56.495+0000
187|7696581394490|2011-06-07T12:55:22.448+0000
187|94|2010-03-05T02:52:49.365+0000
25769803964|7696581394474|2011-05-29T14:45:16.613+0000
25769803964|3298534883405|2010-09-21T06:18:31.335+0000
60129542333|7696581394474|2011-11-12T03:15:31.448+0000
94489280703|7696581394474|2012-08-18T09:14:22.910+0000
94489280703|3298534883405|2012-10-18T20:50:54.480+0000
103079215296|7696581394474|2012-10-16T09:30:01.026+0000
103079215296|3298534883405|2012-05-22T14:41:32.203+0000
77309411521|3298534883405|2011-12-01T22:59:12.591+0000
68719476930|3298534883405|2012-09-29T01:58:56.150+0000
85899346115|7696581394474|2012-10-14T16:21:52.330+0000
85899346115|3298534883405|2011-12-05T11:34:10.367+0000
51539607748|7696581394474|2011-07-22T03:39:50.975+0000
51539607748|3298534883405|2011-06-13T10:49:07.232+0000
77309411525|7696581394474|2012-06-16T21:21:52.685+0000
77309411525|3298534883405|2012-07-12T11:57:08.843+0000
85899346118|7696581394474|2011-12-23T11:22:43.833+0000
85899346118|3298534883405|2011-12-18T19:32:51.182+0000
103079215303|3298534883405|2012-03-24T22:30:38.072+0000
94489280712|7696581394474|2012-04-07T09:19:42.584+0000
60129542345|7696581394474|2012-04-15T23:09:30.278+0000
60129542345|3298534883405|2012-06-30T19:52:40.440+0000
68719476938|7696581394474|2012-02-11T18:41:37.181+0000
68719476938|3298534883405|2012-05-26T00:04:18.706+0000
42949673163|7696581394474|2012-07-18T00:58:22.293+0000
42949673163|3298534883405|2011-09-09T09:09:09.621+0000
94489280716|7696581394474|2012-09-07T00:43:03.214+0000
94489280716|3298534883405|2012-02-29T10:54:26.753+0000
60129542352|7696581394474|2011-09-23T13:01:27.372+0000
60129542352|3298534883405|2011-09-25T07:19:00.619+0000
68719476945|7696581394474|2012-07-21T22:32:32.286+0000
51539607762|7696581394474|2012-07-19T23:48:50.653+0000
51539607762|3298534883405|2012-02-09T19:04:51.692+0000
60129542355|7696581394474|2011-10-18T07:40:01.967+0000
60129542355|3298534883405|2011-11-25T12:29:33.884+0000
25769803988|7696581394474|2012-07-19T00:06:24.601+0000
42949673173|3298534883405|2011-07-07T20:11:00.460+0000
34359738584|7696581394474|2011-07-23T13:37:58.974+0000
85899346137|10995116277764|2011-11-29T00:59:13.141+0000
85899346137|3298534883350|2011-12-07T00:54:57.474+0000
94489280731|3298534883350|2012-01-04T03:38:38.396+0000
111669149917|3298534883350|2012-08-13T14:44:18.800+0000
94489280736|3298534883350|2012-07-12T05:59:14.561+0000
94489280738|3298534883350|2012-03-26T09:14:42.786+0000
94489280741|10995116277764|2012-03-16T13:27:36.766+0000
94489280741|3298534883350|2012-09-10T11:28:37.145+0000
85899346151|10995116277764|2012-01-26T10:37:09.462+0000
85899346151|3298534883350|2012-06-10T03:27:40.830+0000
77309411560|10995116277764|2011-11-28T03:47:12.045+0000
77309411560|6597069766676|2011-10-11T12:18:04.294+0000
77309411560|7696581394474|2011-10-07T19:16:07.321+0000
77309411560|7696581394490|2011-10-06T07:17:03.989+0000
77309411560|2199023255611|2011-10-05T10:55:16.833+0000
77309411560|2199023255633|2011-09-25T11:51:32.334+0000
85899346153|10995116277764|2011-11-20T18:57:12.041+0000
85899346153|8796093022217|2011-10-13T20:39:18.272+0000
85899346153|3298534883350|2011-11-11T16:28:04.714+0000
85899346153|7696581394461|2011-11-02T10:47:09.205+0000
85899346153|13194139533352|2012-02-24T01:55:21.755+0000
85899346153|2199023255593|2011-11-08T05:01:24.618+0000
85899346153|7696581394474|2011-10-27T06:16:56.628+0000
85899346153|8796093022251|2011-10-20T07:26:47.809+0000
85899346153|9895604650036|2011-11-01T03:08:12.467+0000
85899346153|2199023255611|2011-10-25T19:23:47.053+0000
85899346153|7696581394520|2011-10-18T09:10:54.572+0000
85899346153|16492674416738|2012-10-01T01:32:01.607+0000
103079215338|8796093022217|2012-05-13T20:37:47.192+0000
103079215338|7696581394520|2012-08-04T16:21:44.600+0000
103079215338|7696581394433|2012-06-06T08:31:56.282+0000
103079215338|13194139533352|2012-07-18T16:35:32.086+0000
103079215338|8796093022251|2012-06-19T08:45:28.846+0000
103079215338|7696581394461|2012-05-25T07:20:19.989+0000
103079215338|5497558138885|2012-03-30T15:13:02.937+0000
103079215338|7696581394474|2012-05-09T18:15:08.856+0000
103079215338|10995116277764|2012-10-19T00:08:08.885+0000
103079215338|2199023255593|2012-04-28T11:50:22.928+0000
103079215338|9895604650036|2012-06-09T00:58:22.715+0000
103079215338|2199023255565|2012-05-08T12:33:37.499+0000
103079215338|2199023255611|2012-08-22T22:34:47.467+0000
103079215338|12094627905563|2012-09-12T04:01:55.585+0000
103079215338|5497558138966|2012-05-23T08:53:36.034+0000
103079215338|8796093022231|2012-04-21T15:40:32.501+0000
103079215338|6597069766676|2012-10-17T21:03:17.219+0000
103079215338|5497558138940|2012-04-23T00:43:10.891+0000
103079215338|15393162788920|2012-08-10T11:05:53.193+0000
103079215338|12094627905580|2012-04-04T17:22:41.496+0000
103079215338|1099511627782|2012-04-26T21:47:20.443+0000
103079215338|3298534883367|2012-09-08T10:28:04.865+0000
103079215338|12094627905619|2012-07-13T18:36:54.293+0000
103079215338|10995116277857|2012-08-02T22:23:25.816+0000
103079215338|12094627905635|2012-06-26T22:35:36.247+0000
103079215338|13194139533342|2012-04-01T12:59:27.058+0000
103079215338|9895604650002|2012-09-13T04:51:21.374+0000
103079215338|14293651161159|2012-07-30T11:50:19.538+0000
103079215338|6597069766710|2012-08-19T16:39:04.482+0000
103079215338|10995116277826|2012-09-25T12:14:06.378+0000
103079215338|12094627905543|2012-07-27T18:23:05.020+0000
103079215338|65|2012-05-21T18:13:47.732+0000
103079215338|4398046511186|2012-07-13T12:46:20.270+0000
103079215338|6597069766688|2012-06-01T02:11:21.008+0000
103079215338|2199023255600|2012-09-02T10:26:33.176+0000
103079215338|1099511627861|2012-04-27T09:47:16.091+0000
103079215338|2199023255628|2012-09-20T15:26:41.053+0000
103079215338|2199023255625|2012-06-11T23:09:46.621+0000
103079215338|94|2012-04-28T23:35:03.752+0000
103079215338|16492674416673|2012-09-24T12:37:57.248+0000
103079215338|96|2012-05-22T15:44:12.439+0000
94489280747|10995116277764|2012-10-12T23:21:00.701+0000
94489280747|13194139533352|2012-10-08T02:05:22.688+0000
94489280747|8796093022251|2012-03-16T19:51:52.351+0000
103079215340|3298534883350|2012-04-18T01:16:43.035+0000
103079215340|2199023255593|2012-07-24T02:05:00.992+0000
103079215340|7696581394474|2012-10-04T20:52:56.999+0000
103079215340|2199023255611|2012-07-15T01:42:41.582+0000
103079215340|7696581394520|2012-04-15T17:20:40.268+0000
120259084526|3298534883350|2012-08-28T13:00:40.289+0000
120259084526|8796093022251|2012-09-13T19:05:15.738+0000
103079215343|10995116277764|2012-05-28T23:31:25.007+0000
103079215343|7696581394461|2012-02-19T19:34:07.612+0000
103079215343|13194139533352|2012-09-26T22:46:02.013+0000
103079215343|7696581394474|2012-02-24T05:24:34.328+0000
103079215343|8796093022251|2012-06-08T06:45:12.052+0000
103079215343|2199023255611|2012-05-20T06:33:07.569+0000
103079215343|7696581394520|2012-07-23T13:10:20.474+0000
128849019120|10995116277764|2012-10-18T14:43:00.706+0000
128849019120|2199023255593|2012-10-17T10:20:28.481+0000
128849019120|7696581394474|2012-09-28T19:43:05.260+0000
128849019120|8796093022251|2012-10-15T22:44:42.382+0000
85899346161|10995116277764|2012-03-04T03:10:24.976+0000
85899346161|3298534883350|2012-10-03T14:48:08.541+0000
85899346161|7696581394461|2012-06-24T04:11:21.422+0000
85899346161|13194139533352|2012-08-31T07:24:41.779+0000
85899346161|2199023255593|2012-05-10T06:55:14.746+0000
85899346161|7696581394474|2012-02-27T04:34:14.078+0000
85899346161|8796093022251|2012-05-09T05:07:16.490+0000
85899346161|9895604650036|2012-03-10T03:20:03.096+0000
120259084530|10995116277764|2012-06-26T13:21:18.336+0000
120259084530|8796093022217|2012-09-16T16:07:39.949+0000
120259084530|13194139533352|2012-08-04T04:24:08.197+0000
120259084530|2199023255593|2012-07-31T20:58:57.661+0000
120259084530|9895604650036|2012-08-25T03:26:31.332+0000
103079215347|10995116277764|2012-05-27T19:08:28.672+0000
103079215347|3298534883350|2012-09-20T07:57:41.721+0000
103079215347|2199023255593|2012-10-15T12:00:38.189+0000
103079215347|7696581394520|2012-07-01T21:56:30.795+0000
85899346164|10995116277764|2012-03-17T00:06:31.048+0000
85899346164|8796093022217|2012-07-14T14:11:45.713+0000
85899346164|13194139533352|2012-03-03T08:19:42.372+0000
85899346164|2199023255593|2012-05-04T19:30:05.728+0000
85899346164|8796093022251|2012-06-06T04:56:21.213+0000
85899346164|9895604650036|2012-01-14T21:34:49.444+0000
94489280757|10995116277764|2012-02-23T12:05:47.234+0000
94489280757|8796093022217|2012-08-22T13:42:43.194+0000
94489280757|3298534883350|2012-09-22T06:34:19.424+0000
94489280757|7696581394461|2012-08-26T06:54:26.902+0000
94489280757|13194139533352|2012-04-11T22:25:10.890+0000
94489280757|2199023255593|2012-06-23T18:22:52.924+0000
94489280757|7696581394474|2012-02-01T13:13:01.466+0000
94489280757|2199023255611|2012-01-14T05:28:29.590+0000
128849019126|16492674416738|2012-10-12T04:06:34.388+0000
85899346167|7696581394461|2012-01-08T03:19:22.565+0000
85899346167|13194139533352|2012-09-29T06:06:03.645+0000
85899346167|2199023255593|2011-11-10T16:56:22.105+0000
85899346167|8796093022251|2012-06-28T07:03:16.646+0000
85899346167|9895604650036|2012-09-17T21:21:26.188+0000
85899346167|2199023255611|2012-07-24T10:10:46.740+0000
85899346167|7696581394520|2011-11-06T18:59:29.935+0000
128849019128|8796093022251|2012-09-29T17:36:52.079+0000
128849019128|7696581394520|2012-09-25T23:29:27.569+0000
128849019129|10995116277764|2012-10-07T07:33:30.936+0000
128849019129|7696581394461|2012-09-03T10:43:34.934+0000
25769804026|7696581394433|2011-05-28T01:28:22.382+0000
25769804026|10995116277764|2011-12-05T09:54:30.850+0000
25769804026|8796093022217|2011-07-20T18:12:40.965+0000
25769804026|9895604650000|2011-09-20T05:41:58.554+0000
25769804026|9895604650002|2011-10-07T11:52:55.887+0000
25769804026|12094627905563|2012-02-18T01:45:51.324+0000
25769804026|7696581394461|2011-05-17T23:10:07.266+0000
25769804026|12094627905567|2012-01-20T22:43:59.287+0000
25769804026|16492674416674|2012-09-06T12:59:01.761+0000
25769804026|13194139533352|2012-02-28T11:06:29.950+0000
25769804026|10995116277811|2011-12-07T00:54:57.474+0000
25769804026|9895604650036|2011-09-06T02:43:01.264+0000
25769804026|10995116277826|2011-11-11T16:28:04.714+0000
25769804026|2199023255628|2010-09-28T03:31:58.614+0000
25769804026|3298534883405|2010-09-21T11:48:39.958+0000
94489280767|10995116277851|2012-02-07T17:16:10.296+0000
94489280767|10995116277857|2012-02-02T20:36:12.200+0000
111669149952|10995116277851|2012-08-06T18:29:36.127+0000
128849019139|10995116277857|2012-09-24T01:46:29.381+0000
103079215365|10995116277851|2012-09-24T01:51:53.480+0000
103079215365|10995116277857|2012-04-20T16:17:04.610+0000
120259084550|10995116277851|2012-07-09T21:03:01.520+0000
120259084550|10995116277857|2012-09-11T02:55:06.596+0000
120259084551|10995116277857|2012-10-20T10:29:46.894+0000
77309411596|2199023255625|2011-10-18T05:30:38.405+0000
77309411596|7696581394520|2011-10-15T05:42:03.781+0000
85899346191|2199023255625|2012-07-09T15:12:10.742+0000
94489280786|7696581394520|2012-05-09T11:35:30.586+0000
111669149973|2199023255625|2012-08-28T05:17:05.231+0000
111669149977|2199023255625|2012-08-04T19:58:52.262+0000
111669149977|7696581394520|2012-06-03T04:46:27.049+0000
94489280795|2199023255625|2012-06-15T01:04:16.020+0000
17179869469|7696581394474|2011-05-24T07:01:17.740+0000
77309411614|7696581394474|2012-09-04T14:01:41.653+0000
68719477023|7696581394474|2012-10-03T15:47:10.406+0000
77309411620|7696581394474|2012-09-20T07:07:36.712+0000
111669149989|7696581394474|2012-09-29T00:51:25.724+0000
60129542438|7696581394474|2012-07-01T15:52:49.973+0000
77309411623|7696581394474|2012-03-05T16:31:39.207+0000
42949673256|7696581394474|2012-02-16T10:51:28.541+0000
77309411628|7696581394474|2012-08-22T12:17:15.728+0000
77309411630|7696581394474|2012-04-02T21:19:43.593+0000
77309411638|7696581394474|2012-09-29T07:30:41.462+0000
77309411641|7696581394474|2012-02-02T13:58:44.229+0000
85899346237|7696581394433|2011-11-21T21:56:41.343+0000
85899346237|5497558138885|2011-11-07T12:23:44.312+0000
85899346237|8796093022217|2011-11-25T20:37:40.662+0000
85899346237|9895604650002|2011-11-23T22:03:46.468+0000
85899346237|3298534883350|2011-12-05T09:54:30.850+0000
85899346237|15393162788888|2012-07-20T04:50:59.837+0000
85899346237|5497558138908|2011-11-22T02:40:46.491+0000
85899346237|16492674416674|2012-09-16T03:03:06.475+0000
85899346237|13194139533352|2012-03-08T11:01:08.727+0000
85899346237|7696581394474|2011-11-26T06:24:36.024+0000
85899346237|8796093022251|2011-11-26T21:05:04.263+0000
85899346237|10995116277811|2011-11-29T00:59:13.141+0000
85899346237|9895604650036|2011-11-28T03:47:12.045+0000
85899346237|2199023255611|2011-11-14T20:10:29.153+0000
85899346237|5497558138940|2011-11-10T20:48:51.071+0000
85899346237|10995116277826|2011-11-20T18:57:12.041+0000
85899346237|2199023255628|2011-11-30T06:40:39.533+0000
85899346237|3298534883405|2011-11-24T11:45:10.955+0000
85899346237|8796093022286|2011-11-22T18:11:13.963+0000
85899346237|14293651161168|2012-05-28T09:30:22.596+0000
85899346237|15393162788948|2012-07-29T01:05:00.274+0000
85899346237|9895604650074|2011-11-28T03:47:12.045+0000
85899346237|12094627905628|2012-01-28T10:49:32.842+0000
94489280830|10995116277764|2012-01-28T10:49:32.842+0000
94489280830|6597069766676|2012-02-08T17:47:09.442+0000
94489280830|5497558138908|2012-02-11T21:09:10.664+0000
94489280830|13194139533352|2012-02-18T17:43:00.486+0000
94489280830|7696581394474|2012-01-26T11:56:15.255+0000
94489280830|9895604650036|2012-02-15T05:51:55.972+0000
94489280830|17592186044483|2012-10-17T01:50:10.600+0000
51539607871|7696581394474|2011-05-24T05:04:37.751+0000
51539607871|9895604650074|2011-10-11T12:18:04.294+0000
51539607871|12094627905628|2012-02-08T17:47:09.442+0000
77309411649|3298534883405|2011-10-10T19:19:03.579+0000
51539607874|12094627905580|2012-01-20T15:00:11.425+0000
51539607874|3298534883405|2011-04-11T17:06:08.713+0000
120259084611|12094627905580|2012-08-09T00:04:16.348+0000
103079215428|3298534883405|2012-06-02T18:49:44.614+0000
103079215429|3298534883405|2012-08-31T04:21:58.840+0000
68719477062|12094627905580|2012-06-21T23:35:49.674+0000
68719477062|3298534883405|2011-10-25T08:54:20.221+0000
85899346248|12094627905580|2012-10-09T12:24:18.620+0000
85899346248|3298534883405|2012-10-02T22:40:21.971+0000
77309411657|3298534883405|2012-05-17T20:26:24.096+0000
120259084618|12094627905580|2012-10-16T01:42:48.853+0000
60129542475|3298534883405|2012-05-31T04:08:57.031+0000
111669150029|12094627905580|2012-06-18T03:23:17.600+0000
103079215442|12094627905580|2012-06-17T01:33:33.855+0000
60129542485|12094627905580|2012-10-10T14:19:38.244+0000
60129542485|3298534883405|2011-12-21T09:16:40.078+0000
103079215446|3298534883405|2012-02-29T23:47:25.021+0000
60129542488|12094627905580|2012-07-30T15:51:43.399+0000
60129542488|3298534883405|2011-12-31T14:03:00.787+0000
68719477081|10995116277764|2011-11-22T18:11:13.963+0000
77309411674|10995116277764|2012-01-02T16:42:36.135+0000
103079215451|10995116277764|2012-09-30T18:19:40.797+0000
94489280866|10995116277764|2012-03-14T21:39:33.942+0000
85899346275|10995116277764|2012-04-05T10:54:14.577+0000
111669150052|10995116277764|2012-10-02T08:27:56.980+0000
103079215463|10995116277764|2012-09-07T10:56:03.015+0000
85899346282|10995116277764|2012-08-25T14:35:39.383+0000
42949673344|10995116277764|2011-11-07T12:23:44.312+0000
42949673344|8796093022217|2011-07-31T04:22:21.463+0000
42949673344|5497558138908|2011-02-11T00:16:24.274+0000
42949673344|7696581394490|2011-06-12T13:27:29.674+0000
42949673344|2199023255628|2011-02-13T19:11:10.936+0000
42949673344|16492674416738|2012-10-19T17:13:33.272+0000
120259084673|10995116277764|2012-09-13T13:38:29.792+0000
120259084673|8796093022217|2012-10-20T00:36:25.873+0000
68719477122|7696581394490|2012-02-24T19:18:02.316+0000
111669150085|10995116277764|2012-06-02T13:15:13.881+0000
111669150085|5497558138908|2012-09-30T23:13:28.180+0000
111669150085|7696581394490|2012-06-07T22:21:47.816+0000
111669150085|2199023255628|2012-10-13T19:13:03.257+0000
111669150087|8796093022217|2012-07-03T12:42:32.001+0000
68719477128|8796093022217|2012-08-20T04:58:54.290+0000
68719477128|5497558138908|2012-02-06T12:33:07.036+0000
68719477128|7696581394490|2012-03-08T12:58:41.015+0000
68719477128|2199023255628|2012-01-05T05:09:48.888+0000
60129542537|5497558138908|2011-08-04T03:47:58.262+0000
60129542537|7696581394490|2011-09-30T12:44:40.417+0000
51539607946|5497558138908|2011-12-25T16:21:04.785+0000
51539607946|7696581394490|2012-07-02T05:09:24.198+0000
51539607946|2199023255628|2011-03-28T01:35:22.430+0000
60129542539|5497558138908|2012-09-29T11:21:58.454+0000
60129542539|2199023255628|2011-05-15T00:10:45.470+0000
103079215500|10995116277764|2012-09-02T11:24:11.089+0000
103079215500|8796093022217|2012-06-14T14:19:12.561+0000
103079215500|5497558138908|2012-08-19T10:41:26.491+0000
103079215500|7696581394490|2012-08-29T04:21:40.035+0000
111669150093|8796093022217|2012-07-26T16:13:20.505+0000
111669150093|5497558138908|2012-09-22T22:41:08.488+0000
111669150093|7696581394490|2012-07-31T14:34:29.699+0000
68719477134|10995116277764|2012-10-16T07:01:50.598+0000
68719477134|2199023255628|2011-10-21T17:52:10.776+0000
77309411727|5497558138908|2011-09-15T18:34:40.256+0000
77309411727|2199023255628|2012-06-27T18:12:35.314+0000
94489280912|10995116277764|2012-06-03T04:09:12.507+0000
94489280912|5497558138908|2012-07-26T15:23:11.224+0000
94489280912|2199023255628|2012-10-01T17:31:40.932+0000
60129542545|10995116277764|2012-06-02T05:54:28.170+0000
60129542545|8796093022217|2012-02-29T02:20:23.204+0000
60129542545|7696581394490|2012-01-02T19:32:48.657+0000
128849019282|8796093022217|2012-09-19T09:33:34.367+0000
51539607955|8796093022217|2012-01-26T02:04:21.747+0000
51539607955|5497558138908|2012-02-23T13:46:58.405+0000
51539607955|7696581394490|2012-02-29T02:11:46.144+0000
103079215511|5497558138908|2012-03-08T13:47:33.383+0000
103079215511|2199023255628|2012-10-03T23:06:29.828+0000
111669150104|10995116277764|2012-08-01T05:56:19.869+0000
111669150104|8796093022217|2012-08-22T22:25:15.634+0000
111669150106|8796093022217|2012-06-21T02:21:29.319+0000
111669150106|2199023255593|2012-10-15T02:06:15.458+0000
111669150106|1099511627786|2012-09-19T00:04:27.677+0000
111669150106|15393162788948|2012-09-27T19:49:13.962+0000
111669150106|14293651161162|2012-10-06T07:51:17.021+0000
111669150106|96|2012-10-07T02:00:47.514+0000
120259084699|7696581394490|2012-08-07T04:53:49.558+0000
120259084699|2199023255628|2012-09-10T19:08:17.778+0000
120259084699|6597069766676|2012-09-11T23:11:12.547+0000
120259084699|6597069766675|2012-08-25T10:14:16.808+0000
120259084699|7696581394474|2012-08-20T02:20:58.265+0000
120259084699|10995116277851|2012-08-16T18:58:43.253+0000
120259084699|3298534883392|2012-09-22T10:20:21.143+0000
120259084699|9895604650020|2012-09-04T15:12:58.248+0000
120259084699|5497558138908|2012-07-20T00:27:52.162+0000
120259084699|12094627905550|2012-10-13T00:26:10.458+0000
120259084699|4398046511193|2012-09-27T03:15:51.025+0000
120259084699|9895604650074|2012-10-20T01:44:45.623+0000
120259084699|5497558138885|2012-08-26T19:03:46.330+0000
120259084699|15393162788910|2012-08-17T07:23:50.412+0000
120259084699|1099511627782|2012-09-25T13:32:39.030+0000
120259084699|9895604650002|2012-09-19T05:27:34.265+0000
120259084699|13194139533342|2012-09-20T22:50:40.589+0000
120259084699|9895604650036|2012-07-30T20:47:42.776+0000
120259084699|10995116277771|2012-07-29T11:58:02.605+0000
120259084699|13194139533352|2012-08-06T19:03:34.564+0000
120259084699|15393162788920|2012-08-06T17:02:10.979+0000
120259084699|9895604650009|2012-09-02T16:32:31.876+0000
120259084699|2199023255600|2012-07-25T11:15:51.477+0000
120259084699|12094627905635|2012-10-19T13:00:18.618+0000
120259084699|2199023255611|2012-08-15T06:28:56.419+0000
68719477175|7696581394434|2011-07-27T03:51:37.855+0000
68719477175|10995116277764|2011-11-25T20:37:40.662+0000
68719477175|5497558138885|2011-07-31T04:22:21.463+0000
68719477175|12094627905550|2012-02-10T01:38:59.131+0000
68719477175|3298534883350|2011-07-20T18:12:40.965+0000
68719477175|5497558138908|2011-08-05T15:47:03.002+0000
68719477175|7696581394461|2011-08-07T08:49:30.755+0000
68719477175|13194139533342|2012-04-04T21:02:14.486+0000
68719477175|3298534883365|2011-08-08T16:15:41.660+0000
68719477175|2199023255593|2011-07-27T01:49:31.428+0000
68719477175|7696581394474|2011-07-23T05:37:45.808+0000
68719477175|12094627905580|2012-01-10T17:43:59.150+0000
68719477175|8796093022253|2011-08-13T01:15:17.883+0000
68719477175|7696581394479|2011-07-23T13:20:24.314+0000
68719477175|16492674416689|2012-09-14T09:12:37.259+0000
68719477175|9895604650036|2011-09-27T12:03:47.671+0000
68719477175|10995116277826|2011-10-13T20:39:18.272+0000
68719477175|2199023255625|2011-07-26T04:00:02.456+0000
68719477175|14293651161162|2012-04-28T00:32:11.850+0000
68719477175|2199023255628|2011-07-16T19:33:17.530+0000
68719477175|3298534883405|2011-08-03T17:14:48.205+0000
68719477175|94|2011-07-13T06:18:31.011+0000
68719477175|16492674416738|2012-10-16T10:03:43.321+0000
120259084728|5497558138885|2012-08-12T01:48:23.622+0000
120259084728|5497558138908|2012-08-23T01:51:28.738+0000
120259084728|7696581394461|2012-08-03T23:34:28.955+0000
120259084728|3298534883365|2012-08-29T03:53:50.455+0000
120259084728|7696581394479|2012-09-18T01:15:49.402+0000
120259084728|94|2012-08-28T02:57:03.813+0000
120259084729|3298534883350|2012-07-06T15:21:23.140+0000
120259084729|3298534883365|2012-07-25T00:00:59.235+0000
120259084729|8796093022253|2012-09-06T19:06:38.530+0000
120259084729|7696581394479|2012-08-06T02:25:47.832+0000
120259084729|9895604650036|2012-07-29T13:01:14.136+0000
120259084729|2199023255625|2012-09-03T21:57:48.116+0000
120259084729|16492674416738|2012-10-20T08:34:31.670+0000
128849019322|7696581394434|2012-10-13T00:09:05.077+0000
128849019322|10995116277764|2012-09-24T05:31:57.622+0000
128849019322|7696581394474|2012-09-07T03:36:54.657+0000
128849019322|12094627905580|2012-09-12T12:21:20.880+0000
128849019322|16492674416689|2012-09-14T12:29:31.520+0000
128849019322|9895604650036|2012-09-12T07:48:44.256+0000
128849019323|10995116277764|2012-10-03T09:07:34.241+0000
128849019323|13194139533342|2012-10-15T14:24:45.217+0000
128849019323|12094627905580|2012-09-21T19:42:32.935+0000
103079215550|10995116277764|2012-07-31T10:58:33.813+0000
103079215550|5497558138885|2012-04-19T11:46:00.471+0000
103079215550|3298534883350|2012-09-11T02:59:27.452+0000
103079215550|7696581394461|2012-09-03T20:33:07.299+0000
103079215550|12094627905580|2012-03-29T02:09:07.827+0000
103079215550|10995116277826|2012-06-15T02:16:27.658+0000
103079215550|14293651161162|2012-05-13T18:17:55.867+0000
128849019327|7696581394434|2012-10-15T01:46:08.262+0000
128849019327|7696581394474|2012-10-16T16:38:45.925+0000
128849019327|7696581394479|2012-09-29T16:44:13.093+0000
103079215552|5497558138885|2012-04-11T06:49:12.834+0000
103079215552|12094627905550|2012-07-27T18:18:43.021+0000
103079215552|3298534883350|2012-10-10T10:18:43.451+0000
103079215552|13194139533342|2012-07-19T20:45:58.355+0000
103079215552|8796093022253|2012-07-01T12:25:26.680+0000
103079215552|16492674416689|2012-09-27T08:58:49.576+0000
103079215552|9895604650036|2012-09-17T06:45:19.671+0000
103079215552|10995116277826|2012-10-01T19:31:54.001+0000
103079215552|14293651161162|2012-10-14T10:05:02.700+0000
103079215552|2199023255628|2012-05-07T02:57:30.973+0000
128849019329|7696581394461|2012-10-05T09:36:27.461+0000
128849019329|10995116277826|2012-10-14T14:18:12.309+0000
128849019329|94|2012-09-30T22:10:13.752+0000
103079215554|10995116277764|2012-09-12T08:30:26.653+0000
103079215554|5497558138885|2012-08-16T01:39:57.975+0000
103079215554|12094627905550|2012-08-20T10:15:00.802+0000
