Person.id|Post.id|creationDate
5497558138908|111669154383|2012-09-24T19:44:11.691+0000
7696581394490|111669154383|2012-08-03T10:12:43.776+0000
8796093022217|111669154385|2012-07-27T02:13:42.023+0000
5497558138908|111669154385|2012-09-24T20:54:25.270+0000
7696581394490|111669154385|2012-08-07T01:03:24.534+0000
2199023255628|68719481455|2011-10-21T20:02:53.131+0000
5497558138908|77309416052|2011-09-19T04:11:49.824+0000
2199023255628|77309416052|2012-07-04T12:54:03.347+0000
7696581394490|60129546875|2012-01-07T21:24:36.422+0000
8796093022217|128849023625|2012-09-24T22:44:49.719+0000
5497558138908|103079219900|2012-03-08T22:31:25.636+0000
5497558138908|103079219904|2012-03-08T23:48:23.437+0000
2199023255628|103079219904|2012-10-04T11:55:47.007+0000
10995116277764|111669154501|2012-08-04T02:30:05.078+0000
1099511627782|128849023805|2012-09-29T23:49:34.989+0000
7696581394434|111669155133|2012-05-27T19:57:57.437+0000
10995116277764|111669155133|2012-05-26T08:09:21.373+0000
5497558138885|111669155133|2012-05-28T17:52:00.601+0000
12094627905550|111669155133|2012-05-30T10:41:44.746+0000
3298534883350|111669155133|2012-05-31T21:25:54.283+0000
5497558138908|111669155133|2012-05-27T19:43:52.188+0000
7696581394461|111669155133|2012-05-31T10:05:09.630+0000
13194139533342|111669155133|2012-05-31T08:02:51.452+0000
3298534883365|111669155133|2012-05-26T07:57:09.773+0000
2199023255593|111669155133|2012-05-26T12:13:15.737+0000
7696581394474|111669155133|2012-05-26T18:35:04.778+0000
12094627905580|111669155133|2012-05-30T18:20:44.098+0000
8796093022253|111669155133|2012-05-30T01:35:51.451+0000
7696581394479|111669155133|2012-05-27T15:13:41.315+0000
16492674416689|111669155133|2012-09-15T19:15:14.985+0000
9895604650036|111669155133|2012-05-28T21:29:07.664+0000
10995116277826|111669155133|2012-05-26T10:31:36.289+0000
2199023255625|111669155133|2012-05-27T22:45:40.971+0000
14293651161162|111669155133|2012-05-26T06:30:11.693+0000
2199023255628|111669155133|2012-05-28T11:48:46.503+0000
3298534883405|111669155133|2012-05-28T16:07:58.041+0000
94|111669155133|2012-05-30T10:05:23.756+0000
16492674416738|111669155133|2012-10-18T08:59:47.975+0000
10995116277764|103079220548|2012-03-25T23:13:23.993+0000
3298534883350|120259089931|2012-07-08T19:22:34.011+0000
3298534883365|120259089931|2012-07-31T15:34:46.713+0000
8796093022253|120259089931|2012-09-13T07:26:21.080+0000
7696581394479|120259089931|2012-08-06T19:27:05.867+0000
9895604650036|120259089931|2012-07-29T23:44:41.898+0000
2199023255625|120259089931|2012-09-08T01:25:02.764+0000
3298534883350|120259089934|2012-07-09T17:14:22.516+0000
3298534883365|120259089934|2012-07-27T16:15:03.276+0000
8796093022253|120259089934|2012-09-10T22:01:24.988+0000
7696581394479|120259089934|2012-08-11T23:10:09.514+0000
9895604650036|120259089934|2012-07-30T22:53:07.893+0000
2199023255625|120259089934|2012-09-09T22:51:33.677+0000
10995116277764|128849024531|2012-10-09T23:49:29.700+0000
12094627905580|128849024531|2012-09-27T21:20:23.052+0000
12094627905580|128849024538|2012-09-27T13:33:43.200+0000
10995116277764|103079220797|2012-08-05T17:54:09.707+0000
5497558138885|103079220797|2012-04-20T23:19:48.888+0000
3298534883350|103079220797|2012-09-15T18:00:34.271+0000
7696581394461|103079220797|2012-09-07T23:49:57.940+0000
12094627905580|103079220797|2012-04-02T12:11:01.047+0000
10995116277826|103079220797|2012-06-15T20:28:54.851+0000
14293651161162|103079220797|2012-05-16T20:42:46.043+0000
7696581394434|128849024584|2012-10-18T13:33:42.477+0000
13194139533342|103079220826|2012-07-21T03:20:34.760+0000
8796093022253|103079220826|2012-07-07T01:59:56.927+0000
16492674416689|103079220826|2012-10-03T01:49:00.791+0000
9895604650036|103079220826|2012-09-18T19:45:14.565+0000
10995116277826|103079220826|2012-10-07T18:08:29.587+0000
13194139533342|103079220829|2012-07-21T16:27:41.172+0000
7696581394461|128849024622|2012-10-09T03:49:55.339+0000
10995116277826|128849024622|2012-10-14T20:14:31.715+0000
7696581394479|103079220861|2012-06-15T19:12:01.400+0000
3298534883350|103079220880|2012-06-26T14:23:52.034+0000
10995116277764|103079220882|2012-06-16T22:56:16.912+0000
12094627905550|103079220882|2012-04-19T04:46:26.791+0000
3298534883350|103079220882|2012-06-25T21:35:53.908+0000
5497558138908|103079220882|2012-08-20T20:03:43.275+0000
7696581394461|103079220882|2012-06-28T11:01:26.598+0000
3298534883365|103079220882|2012-07-01T11:57:16.496+0000
7696581394474|103079220882|2012-06-08T02:57:02.281+0000
7696581394479|103079220882|2012-09-19T15:33:46.668+0000
9895604650036|103079220882|2012-05-01T21:57:23.610+0000
10995116277826|103079220882|2012-05-10T13:25:43.837+0000
7696581394474|111669155544|2012-09-12T23:03:33.158+0000
3298534883405|103079220985|2012-06-28T18:19:16.169+0000
3298534883405|103079220988|2012-06-25T14:31:55.387+0000
3298534883405|111669155658|2012-10-17T05:34:13.745+0000
3298534883405|103079221088|2012-04-08T04:11:00.544+0000
3298534883405|77309417333|2012-08-15T14:52:56.332+0000
3298534883405|68719482760|2012-09-25T15:11:02.096+0000
3298534883405|68719482761|2012-09-24T02:44:05.226+0000
3298534883405|68719482767|2012-09-27T00:40:42.710+0000
3298534883405|68719482768|2012-09-29T05:27:33.265+0000
3298534883405|68719482791|2012-07-04T11:47:36.988+0000
3298534883405|68719482793|2012-07-06T13:40:50.247+0000
3298534883405|68719482796|2012-07-06T18:58:46.725+0000
3298534883405|68719482807|2011-11-09T21:30:35.290+0000
5497558138966|60129548254|2011-06-08T02:50:37.313+0000
7696581394490|111669155965|2012-06-08T18:45:26.678+0000
15393162788888|85899352206|2012-07-02T04:48:26.617+0000
6597069766664|60129548535|2011-06-11T10:56:03.837+0000
6597069766675|111669156088|2012-05-18T20:17:15.848+0000
5497558138940|34359744766|2011-02-11T05:44:30.605+0000
9895604650020|120259091125|2012-08-26T05:43:31.622+0000
2199023255593|128849025726|2012-10-06T03:16:49.101+0000
9895604650020|68719483601|2012-02-11T15:12:42.427+0000
9895604650020|94489287460|2012-08-22T00:08:20.171+0000
2199023255593|103079222062|2012-09-30T19:06:35.041+0000
8796093022251|103079222071|2012-07-25T10:03:14.102+0000
9895604650020|85899352891|2011-11-22T02:14:01.295+0000
2199023255593|85899352891|2012-05-25T18:38:12.993+0000
8796093022251|85899352891|2012-03-12T02:49:48.391+0000
10995116277826|85899352891|2011-12-26T05:39:53.434+0000
2199023255625|85899352891|2012-02-29T06:27:48.818+0000
9895604650020|85899352895|2011-11-22T13:56:48.237+0000
2199023255593|85899352895|2012-05-23T23:03:44.011+0000
8796093022251|85899352895|2012-03-09T02:00:47.744+0000
10995116277826|85899352895|2011-12-29T09:19:12.779+0000
2199023255625|85899352895|2012-03-05T23:01:38.791+0000
9895604650020|85899352896|2011-11-17T06:55:29.353+0000
2199023255593|85899352896|2012-05-20T15:19:09.095+0000
8796093022251|85899352896|2012-03-08T04:30:49.867+0000
10995116277826|85899352896|2011-12-27T17:06:23.221+0000
2199023255625|85899352896|2012-03-05T12:35:07.590+0000
8796093022251|68719483721|2011-11-20T04:16:01.538+0000
10995116277826|68719483721|2012-04-15T14:28:55.108+0000
10995116277826|68719483731|2012-04-18T18:44:44.551+0000
8796093022251|68719483732|2011-11-19T22:14:52.464+0000
10995116277826|68719483732|2012-04-20T07:43:59.307+0000
2199023255593|103079222110|2012-06-26T16:04:53.003+0000
8796093022251|103079222110|2012-05-26T02:53:46.196+0000
7696581394474|111669156880|2012-06-29T15:57:34.870+0000
13194139533352|85899353127|2012-10-07T13:01:44.706+0000
5497558138885|85899353134|2012-04-28T12:29:39.313+0000
12094627905567|85899353134|2012-02-09T15:17:50.317+0000
13194139533352|85899353134|2012-10-08T02:16:48.760+0000
9895604650074|85899353134|2012-07-21T09:53:00.582+0000
96|85899353134|2012-03-29T04:58:11.901+0000
5497558138885|85899353141|2012-04-30T02:29:00.645+0000
12094627905567|85899353141|2012-02-13T20:14:48.229+0000
13194139533352|85899353141|2012-10-03T17:24:07.511+0000
9895604650074|85899353141|2012-07-15T03:52:10.365+0000
96|85899353141|2012-04-03T04:52:10.972+0000
9895604650074|85899353144|2012-07-19T06:04:39.089+0000
5497558138885|120259091550|2012-08-11T03:24:36.961+0000
5497558138885|120259091559|2012-08-11T22:23:34.079+0000
5497558138885|120259091562|2012-08-15T14:26:04.921+0000
9895604650074|120259091562|2012-08-29T14:37:10.037+0000
12094627905567|103079222410|2012-10-18T07:21:20.527+0000
96|103079222410|2012-06-07T15:10:34.706+0000
5497558138885|94489287906|2012-10-16T00:32:27.464+0000
12094627905567|94489287906|2012-04-23T10:01:17.691+0000
13194139533352|94489287906|2012-09-16T22:23:06.735+0000
7696581394474|94489287906|2012-01-31T23:02:20.893+0000
7696581394474|111669157110|2012-04-24T09:43:54.398+0000
9895604650074|111669157110|2012-06-16T10:26:10.081+0000
2199023255625|120259091893|2012-07-21T06:35:42.942+0000
3298534883405|103079222711|2012-03-01T12:36:43.853+0000
13194139533352|94489288250|2012-09-14T03:20:12.030+0000
13194139533352|94489288263|2012-05-13T14:07:58.965+0000
13194139533352|94489288273|2012-05-10T04:22:11.284+0000
9895604650036|94489288273|2012-04-04T02:20:14.066+0000
10995116277764|68719484504|2012-02-17T01:00:30.745+0000
5497558138908|68719484504|2012-02-09T04:03:07.334+0000
13194139533352|68719484504|2012-06-09T07:07:30.212+0000
9895604650036|77309419122|2012-01-02T21:25:35.211+0000
9895604650036|77309419123|2012-01-02T00:49:13.265+0000
9895604650036|77309419124|2012-01-07T05:52:07.767+0000
10995116277764|77309419132|2011-11-19T21:35:02.250+0000
5497558138908|77309419132|2012-07-20T13:48:00.308+0000
12094627905567|77309419132|2012-07-25T04:33:47.332+0000
9895604650036|77309419132|2012-01-02T20:39:49.838+0000
3298534883405|77309419132|2011-12-25T10:17:59.531+0000
10995116277764|85899353734|2012-01-19T23:34:56.297+0000
6597069766688|94489288342|2012-03-28T15:05:17.046+0000
12094627905567|94489288351|2012-09-24T22:13:06.981+0000
13194139533352|85899353770|2012-07-06T08:20:08.949+0000
10995116277764|85899353772|2012-08-16T17:57:57.123+0000
15393162788888|85899353772|2012-09-29T19:10:36.455+0000
5497558138908|85899353772|2012-01-21T10:50:46.759+0000
12094627905567|85899353772|2012-01-30T20:41:32.933+0000
6597069766688|85899353772|2012-05-10T05:36:52.102+0000
13194139533352|85899353772|2012-07-03T03:14:10.087+0000
10995116277764|85899353782|2012-08-15T07:13:41.285+0000
15393162788888|85899353782|2012-09-30T07:29:51.986+0000
5497558138908|85899353782|2012-01-20T03:50:50.607+0000
12094627905567|85899353782|2012-02-05T06:11:56.717+0000
6597069766688|85899353782|2012-05-05T11:50:17.609+0000
13194139533352|85899353782|2012-07-01T17:22:01.629+0000
10995116277764|111669157590|2012-10-14T00:40:48.947+0000
15393162788888|111669157590|2012-08-21T12:08:59.380+0000
5497558138908|111669157590|2012-08-15T03:51:11.691+0000
6597069766688|111669157590|2012-08-16T03:43:52.515+0000
13194139533352|111669157590|2012-07-09T17:45:47.771+0000
10995116277764|111669157594|2012-10-14T19:58:00.600+0000
15393162788888|111669157594|2012-08-16T10:18:00.197+0000
5497558138908|111669157594|2012-08-14T11:17:58.767+0000
6597069766688|111669157594|2012-08-15T13:20:55.814+0000
13194139533352|111669157594|2012-07-12T04:28:38.616+0000
15393162788888|94489288417|2012-09-22T21:14:51.934+0000
12094627905567|94489288417|2012-08-17T14:47:48.416+0000
13194139533352|94489288417|2012-03-18T21:01:49.731+0000
9895604650036|94489288417|2012-06-04T22:28:31.076+0000
3298534883405|94489288417|2012-09-04T13:46:36.775+0000
9895604650036|68719484682|2012-04-10T06:34:02.445+0000
13194139533352|68719484694|2012-08-17T00:50:30.919+0000
5497558138908|103079223067|2012-07-07T19:09:56.311+0000
12094627905567|103079223067|2012-03-31T00:19:47.910+0000
13194139533352|103079223067|2012-05-18T16:17:01.123+0000
9895604650036|103079223067|2012-09-16T16:15:55.753+0000
3298534883405|103079223067|2012-08-06T23:30:12.792+0000
8796093022217|103079223123|2012-08-10T07:23:48.932+0000
8796093022217|103079223129|2012-08-11T05:18:21.166+0000
8796093022217|111669157750|2012-08-22T07:05:58.369+0000
8796093022217|111669157753|2012-08-26T02:13:24.778+0000
8796093022217|111669157756|2012-08-23T08:13:28.774+0000
8796093022217|111669157758|2012-08-23T16:27:59.176+0000
8796093022217|85899353988|2012-06-05T02:01:56.770+0000
8796093022217|68719484812|2012-06-30T02:26:37.546+0000
8796093022217|68719484816|2012-06-25T21:36:14.059+0000
8796093022217|103079223209|2012-04-17T05:48:26.111+0000
8796093022217|77309419491|2012-02-18T10:07:28.727+0000
8796093022217|68719484927|2012-01-08T10:38:34.404+0000
7696581394474|94489288736|2012-02-08T07:10:33.421+0000
7696581394474|60129550387|2012-08-31T18:04:06.628+0000
3298534883405|60129550387|2012-10-03T14:30:34.322+0000
7696581394474|60129550388|2012-09-01T22:11:32.105+0000
3298534883405|60129550388|2012-10-05T09:25:09.424+0000
7696581394474|103079223413|2012-06-30T09:20:42.066+0000
7696581394474|77309419727|2012-03-01T06:04:12.752+0000
7696581394474|85899354337|2012-07-26T21:16:56.522+0000
3298534883405|85899354337|2011-10-21T15:09:21.573+0000
7696581394474|85899354339|2012-07-24T22:33:54.052+0000
7696581394474|60129550593|2012-02-19T23:20:07.209+0000
7696581394474|60129550605|2012-02-19T00:29:55.220+0000
7696581394474|60129550614|2012-01-12T15:31:57.859+0000
3298534883405|85899354403|2011-12-25T11:21:48.828+0000
3298534883365|25769812335|2011-06-22T23:57:52.343+0000
10995116277851|34359746983|2012-05-04T06:32:47.374+0000
8796093022251|128849027511|2012-09-07T06:17:57.199+0000
8796093022217|85899354554|2012-01-18T03:34:11.314+0000
3298534883365|85899354554|2012-09-18T08:15:27.938+0000
8796093022251|85899354554|2011-12-01T10:53:28.595+0000
2199023255625|85899354554|2012-03-16T21:09:57.338+0000
96|85899354554|2012-07-27T14:08:38.144+0000
8796093022251|85899354555|2011-11-29T21:18:32.674+0000
8796093022217|77309419985|2012-10-05T02:40:29.862+0000
8796093022217|25769812438|2011-08-06T16:49:47.218+0000
8796093022217|25769812442|2011-08-04T16:36:46.291+0000
2199023255625|25769812442|2012-07-06T22:26:14.783+0000
3298534883365|60129550840|2012-03-01T01:50:42.017+0000
8796093022217|77309420035|2012-02-25T16:49:50.850+0000
3298534883365|77309420035|2012-01-15T13:41:56.963+0000
8796093022251|77309420035|2012-01-31T14:21:41.332+0000
10995116277851|77309420035|2012-08-12T09:04:13.026+0000
96|77309420035|2012-10-14T13:27:47.644+0000
8796093022217|77309420039|2012-02-25T10:28:44.647+0000
3298534883365|77309420039|2012-01-09T11:24:58.565+0000
8796093022217|77309420043|2012-05-04T10:28:17.043+0000
8796093022251|77309420043|2012-08-23T01:47:45.352+0000
10995116277851|77309420043|2012-08-08T20:41:03.304+0000
96|77309420043|2012-04-13T23:42:29.554+0000
2199023255625|8731|2010-09-11T09:25:15.712+0000
2199023255625|8732|2010-09-11T23:31:37.312+0000
10995116277851|8589943331|2012-07-12T22:18:29.220+0000
10995116277851|8589943333|2012-07-12T05:42:20.882+0000
10995116277851|8589943336|2012-07-13T20:52:29.522+0000
8796093022217|8589943337|2011-09-17T20:00:46.633+0000
3298534883365|8589943337|2012-06-25T05:06:25.085+0000
2199023255625|8589943337|2010-09-25T03:16:11.390+0000
10995116277851|8589943337|2012-07-16T19:21:11.858+0000
96|8589943337|2012-07-05T05:42:57.159+0000
8796093022217|8589943338|2011-09-16T21:51:34.285+0000
8796093022217|8589943339|2011-09-22T18:46:58.938+0000
3298534883365|8589943339|2012-06-23T08:36:41.355+0000
2199023255625|8589943339|2010-09-20T02:44:40.307+0000
10995116277851|8589943339|2012-07-13T16:40:14.092+0000
96|8589943339|2012-07-07T23:31:09.180+0000
2199023255625|120259093056|2012-09-06T07:23:05.219+0000
2199023255625|120259093059|2012-09-10T14:30:36.043+0000
8796093022251|25769812561|2011-08-04T23:15:01.589+0000
8796093022251|8589943409|2011-08-30T18:29:16.922+0000
2199023255625|8589943409|2012-02-17T22:32:30.954+0000
8796093022217|8589943471|2011-09-03T19:14:40.812+0000
8796093022217|8589943477|2011-08-31T20:07:11.578+0000
96|8589943477|2012-07-26T23:37:08.824+0000
8796093022217|8589943481|2011-09-02T01:50:47.130+0000
2199023255625|17179878094|2011-09-10T19:33:44.901+0000
9895604650036|60129551350|2012-04-12T11:56:30.850+0000
9895604650036|60129551354|2012-04-08T23:40:09.201+0000
9895604650036|60129551356|2012-04-11T17:53:16.299+0000
8796093022217|60129551383|2012-10-03T11:45:45.941+0000
9895604650036|60129551383|2012-03-19T00:42:55.814+0000
8796093022217|120259093551|2012-07-12T06:02:49.823+0000
8796093022217|120259093553|2012-07-15T00:07:03.352+0000
9895604650036|120259093553|2012-09-19T10:04:06.616+0000
8796093022217|68719486032|2011-11-19T20:50:37.114+0000
8796093022217|68719486061|2012-08-13T00:55:24.101+0000
9895604650036|85899355267|2012-04-12T16:50:59.499+0000
9895604650036|77309420677|2012-03-21T20:49:50.266+0000
9895604650036|120259093728|2012-09-06T12:55:23.246+0000
3298534883405|68719486337|2011-11-21T14:58:39.784+0000
12094627905567|68719486345|2012-04-05T18:27:51.774+0000
12094627905550|85899355553|2012-03-11T14:16:58.029+0000
10995116277764|120259093945|2012-08-08T20:15:52.596+0000
9895604650000|120259093945|2012-09-28T15:36:29.208+0000
7696581394474|120259093945|2012-09-29T14:18:11.427+0000
3298534883405|120259093945|2012-07-03T11:30:53.808+0000
8796093022217|103079224768|2012-09-30T16:53:41.460+0000
10995116277764|85899355628|2012-07-29T01:12:14.404+0000
8796093022217|85899355628|2012-09-15T04:42:37.986+0000
12094627905550|85899355628|2012-03-28T16:01:42.681+0000
12094627905550|111669159428|2012-06-27T12:21:45.104+0000
12094627905550|120259094041|2012-10-14T10:35:09.211+0000
5497558138940|120259094041|2012-07-23T17:45:02.553+0000
3298534883392|120259094041|2012-09-11T16:58:04.617+0000
12094627905628|120259094041|2012-09-17T04:19:09.495+0000
3298534883392|120259094053|2012-09-16T19:02:49.356+0000
9895604650000|51539617353|2012-01-27T10:17:18.747+0000
8796093022217|77309421165|2012-02-22T03:12:15.724+0000
16492674416674|85899355792|2012-10-04T06:42:09.343+0000
16492674416674|85899355802|2012-10-07T01:54:02.987+0000
3298534883405|128849028808|2012-09-14T20:29:56.095+0000
13194139533352|77309421273|2012-03-18T14:19:39.336+0000
13194139533352|103079225101|2012-05-17T07:07:42.143+0000
2199023255593|128849028907|2012-10-11T20:20:15.691+0000
10995116277826|94489290597|2012-02-09T19:04:15.284+0000
94|94489290597|2012-05-06T03:21:22.792+0000
16492674416674|94489290600|2012-10-19T13:50:23.445+0000
10995116277826|94489290600|2012-02-07T14:56:22.372+0000
13194139533352|85899356025|2012-09-16T11:49:27.550+0000
10995116277764|77309421442|2012-08-03T04:22:27.502+0000
10995116277764|103079225235|2012-09-21T13:57:38.683+0000
10995116277764|77309421491|2012-03-31T23:12:46.324+0000
13194139533352|77309421491|2012-04-09T19:30:43.932+0000
10995116277826|77309421491|2012-08-11T14:56:12.090+0000
7696581394520|77309421491|2012-03-04T16:58:36.332+0000
7696581394520|77309421500|2012-03-09T12:47:01.985+0000
15393162788888|68719486914|2012-09-10T20:10:16.599+0000
13194139533352|68719486914|2012-05-26T06:35:22.531+0000
7696581394520|68719486914|2012-04-20T05:07:04.085+0000
94|68719486914|2011-09-05T06:12:14.911+0000
13194139533352|77309421547|2012-04-30T19:14:07.311+0000
7696581394474|77309421547|2011-09-08T12:51:48.783+0000
13194139533352|77309421553|2012-05-03T10:56:28.061+0000
16492674416674|128849029192|2012-10-20T02:27:31.217+0000
16492674416674|77309421688|2012-09-24T20:19:57.390+0000
7696581394474|85899356287|2012-03-07T07:09:14.597+0000
7696581394474|85899356289|2012-03-05T07:51:38.957+0000
7696581394474|120259094670|2012-08-16T00:31:57.774+0000
7696581394474|25769814175|2012-02-11T17:01:35.501+0000
16492674416674|77309421756|2012-10-12T06:07:17.807+0000
16492674416674|77309421760|2012-10-09T08:07:51.410+0000
7696581394474|77309421820|2012-05-31T07:46:35.765+0000
16492674416674|51539618056|2012-09-29T08:09:18.350+0000
7696581394474|51539618094|2012-01-29T23:53:38.979+0000
16492674416674|111669160249|2012-09-28T00:46:38.711+0000
7696581394474|34359748933|2012-09-16T11:13:20.511+0000
7696581394474|34359748937|2012-09-16T19:45:42.839+0000
7696581394474|34359748939|2012-09-11T09:01:39.926+0000
16492674416674|34359748953|2012-09-24T19:09:19.636+0000
16492674416674|34359748958|2012-09-30T06:02:43.413+0000
16492674416674|34359748962|2012-09-26T03:41:44.340+0000
7696581394474|34359748977|2012-10-11T05:06:53.588+0000
16492674416674|85899356553|2012-10-17T19:12:35.188+0000
16492674416674|85899356562|2012-10-13T21:41:04.567+0000
16492674416674|85899356563|2012-10-14T02:03:26.351+0000
7696581394474|85899356563|2012-03-05T15:54:33.821+0000
16492674416674|85899356565|2012-10-16T22:05:11.484+0000
2199023255625|85899356883|2011-11-06T12:37:04.149+0000
9895604650036|111669160679|2012-05-26T22:37:47.741+0000
9895604650036|111669160691|2012-05-26T19:49:13.226+0000
2199023255625|111669160691|2012-09-14T00:46:25.697+0000
9895604650036|94489291569|2012-07-08T08:15:05.991+0000
9895604650036|94489291573|2012-07-06T17:33:03.991+0000
2199023255625|103079226174|2012-06-11T15:33:08.026+0000
2199023255625|103079226178|2012-06-09T00:20:12.619+0000
9895604650036|103079226206|2012-10-17T04:25:38.212+0000
9895604650036|103079226207|2012-10-18T18:28:51.943+0000
8796093022217|68719488008|2011-08-21T16:37:09.793+0000
94|68719488008|2012-08-24T14:59:52.025+0000
8796093022217|42949684239|2012-07-14T07:03:58.287+0000
94|42949684239|2012-05-23T13:35:20.471+0000
8796093022217|42949684250|2012-07-12T06:58:47.648+0000
94|111669161073|2012-09-14T10:44:31.612+0000
94|85899357298|2011-12-01T19:57:43.264+0000
